Animal Id,Animal Type,Source Id,Council District,Intake Type,Intake Total,Staff Id,Intake Date,Intake Condition,Outcome Type,Outcome Date,Outcome Condition,Chip Status,Animal Origin,Month,Year
A0936297,CAT,P0679259,6,OWNER SURRENDER,1,CDM,10/21/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/21/2019,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0937885,DOG,P0507039,9,STRAY,1,DL,10/25/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/31/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0938433,DOG,P9991702,8,STRAY,1,RM1702,10/15/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/15/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,OCT.2019,FY2020
A0939242,DOG,P0908315,6,OWNER SURRENDER,1,CDM,11/18/2019,APP WNL,ADOPTION,12/02/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A0939585,DOG,P0735226,1,STRAY,1,CDM,10/28/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,11/03/2019,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0940491,DOG,P9991736,6,STRAY,1,TM1736,10/12/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/16/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,FIELD,OCT.2019,FY2020
A0942067,DOG,P9991704,4,STRAY,1,SC1704,10/16/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/16/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,OCT.2019,FY2020
A0943306,DOG,P0724298,3,OWNER SURRENDER,1,DH,10/04/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,10/07/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0946938,DOG,P0909297,2,STRAY,1,CBU,11/26/2019,APP WNL,ADOPTION,12/03/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A0948443,DOG,P9991776,4,STRAY,1,MRY1776,11/21/2019,APP WNL,ADOPTION,11/27/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A0950130,DOG,P0908506,3,STRAY,1,DL,11/19/2019,APP WNL,RETURNED TO OWNER,11/20/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A0950971,DOG,P0735362,8,STRAY,1,SM1774,11/17/2019,APP WNL,RETURNED TO OWNER,11/17/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A0951608,DOG,P0906621,6,OWNER SURRENDER,1,CBU,11/03/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/04/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A0951835,DOG,P0749502,6,OWNER SURRENDER,1,BW,12/09/2019,APP WNL,TRANSFER,12/11/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A0952319,DOG,P9991704,8,STRAY,1,SC1704,12/09/2019,APP WNL,RETURNED TO OWNER,12/09/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A0952320,DOG,P9991704,8,STRAY,1,SC1704,12/09/2019,APP WNL,RETURNED TO OWNER,12/09/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A0952712,DOG,P9991754,4,STRAY,1,AT1754,11/06/2019,APP WNL,RETURNED TO OWNER,11/06/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A0953640,DOG,P9991772,6,STRAY,1,RO1772,10/18/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/18/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,OCT.2019,FY2020
A0953741,DOG,P0676854,3,STRAY,1,JR,11/30/2019,APP WNL,RETURNED TO OWNER,12/01/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A0955393,DOG,P0907882,3,STRAY,1,BW,11/14/2019,APP WNL,RETURNED TO OWNER,11/15/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A0956248,DOG,P0753898,2,CONFISCATED,1,BW,10/03/2019,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/11/2019,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0956486,DOG,P0666532,6,OWNER SURRENDER,1,CDM,10/27/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/02/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0956554,DOG,P9991778,4,STRAY,1,LU1778,10/11/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/11/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,UNABLE TO SCAN,FIELD,OCT.2019,FY2020
A0956752,DOG,P0753489,6,OWNER SURRENDER,1,BW,10/28/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/29/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0958603,DOG,P9991765,6,STRAY,1,RK1765,10/31/2019,APP WNL,ADOPTION,11/10/2019,APP WNL,SCAN CHIP,FIELD,OCT.2019,FY2020
A0959003,DOG,P9991751,7,STRAY,1,EP1751,11/24/2019,APP WNL,RETURNED TO OWNER,11/24/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A0959066,DOG,P0902643,5,STRAY,1,CBU,10/01/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/04/2019,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0960199,DOG,P9991772,6,STRAY,1,RO1772,10/05/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/05/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,OCT.2019,FY2020
A0960431,DOG,P9991695,6,STRAY,1,YL1695,11/06/2019,APP WNL,RETURNED TO OWNER,11/06/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A0960635,DOG,P0905095,6,STRAY,1,DL,10/22/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/23/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0961210,DOG,P9991549,4,STRAY,1,MG1718,10/16/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/16/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,UNABLE TO SCAN,SWEEP,OCT.2019,FY2020
A0961323,DOG,P9991772,4,STRAY,1,RO1772,10/25/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/25/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,OCT.2019,FY2020
A0962150,DOG,P9991765,4,STRAY,1,RK1765,11/20/2019,APP WNL,RETURNED TO OWNER,11/22/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A0964364,DOG,P9991772,8,STRAY,1,RO1772,10/26/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/26/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,OCT.2019,FY2020
A0964366,DOG,P9991171,2,STRAY,1,AV1171,12/07/2019,APP WNL,RETURNED TO OWNER,12/08/2019,APP WNL,SCAN CHIP,FIELD,DEC.2019,FY2020
A0965785,DOG,P0906759,8,STRAY,1,SM1774,11/05/2019,APP WNL,RETURNED TO OWNER,11/06/2019,APP WNL,SCAN NO CHIP,FIELD,NOV.2019,FY2020
A0966213,DOG,P0823829,4,OWNER SURRENDER,1,CBU,10/06/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/12/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0966433,DOG,P0835344,3,OWNER SURRENDER,1,DL,10/26/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/02/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0968447,DOG,P0101235,5,OWNER SURRENDER,1,DL,12/14/2019,CRITICAL,EUTHANIZED,12/14/2019,CRITICAL,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A0968492,DOG,P0907035,4,STRAY,1,MC1749,11/07/2019,APP WNL,RETURNED TO OWNER,11/08/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A0968961,DOG,P9991704,4,STRAY,1,SC1704,12/16/2019,APP WNL,RETURNED TO OWNER,12/16/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A0968963,DOG,P9991704,4,STRAY,1,SC1704,12/16/2019,APP WNL,RETURNED TO OWNER,12/16/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A0969365,DOG,P0542160,6,TRANSFER,1,DL,10/11/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/13/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0969447,DOG,P0682664,6,OWNER SURRENDER,1,AT1754,11/04/2019,UNKNOWN,EUTHANIZED,11/17/2019,UNKNOWN,SCAN NO CHIP,FIELD,NOV.2019,FY2020
A0969542,DOG,P0909110,6,TREATMENT,1,DT,12/09/2019,APP WNL,TREATMENT,12/11/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A0970101,DOG,P0875856,6,OWNER SURRENDER,1,CDM,10/26/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/02/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0970115,DOG,P0535968,4,OWNER SURRENDER,1,VD1770,11/10/2019,APP WNL,TRANSFER,11/23/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A0970809,DOG,P9991200,5,STRAY,1,CM1200,10/18/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/18/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,UNABLE TO SCAN,FIELD,OCT.2019,FY2020
A0970855,DOG,P0862978,5,OWNER SURRENDER,1,CBU,12/08/2019,APP INJ,EUTHANIZED,12/08/2019,FATAL,SCAN NO CHIP,OVER THE COUNTER,DEC.2019,FY2020
A0971309,DOG,P9991772,4,STRAY,1,RO1772,10/25/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/25/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,OCT.2019,FY2020
A0971838,DOG,P0767966,1,OWNER SURRENDER,1,BW,10/21/2019,TREATABLE MANAGEABLE NON-CONTAGIOUS,EUTHANIZED,10/21/2019,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0972122,DOG,P9991758,11,STRAY,1,AR1758,11/18/2019,APP WNL,RETURNED TO OWNER,11/20/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A0972791,DOG,P9991171,8,STRAY,1,AV1171,11/24/2019,APP WNL,RETURNED TO OWNER,11/27/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A0976807,DOG,P9991704,3,STRAY,1,SC1704,12/02/2019,APP WNL,RETURNED TO OWNER,12/02/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A0977522,DOG,P9991579,8,STRAY,1,ASB1579,11/12/2019,APP WNL,RETURNED TO OWNER,11/12/2019,APP WNL,SCAN CHIP,SWEEP,NOV.2019,FY2020
A0977525,DOG,P0905004,1,STRAY,1,CBU,10/19/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/21/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0978487,DOG,P9991730,1,STRAY,1,EPOOLE,10/25/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,11/01/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN NO CHIP,FIELD,OCT.2019,FY2020
A0980484,CAT,P0904874,4,STRAY,1,CBU,10/20/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/26/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0980883,DOG,P9991770,8,STRAY,1,VD1770,10/09/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/27/2019,TREATABLE MANAGEABLE NON-CONTAGIOUS,SCAN CHIP,FIELD,OCT.2019,FY2020
A0981001,DOG,P0903645,9,STRAY,1,TM1736,10/10/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/16/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,FIELD,OCT.2019,FY2020
A0982310,DOG,P0783037,6,OWNER SURRENDER,1,CDM,12/06/2019,APP WNL,ADOPTION,12/12/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A0982428,DOG,P9991721,11,STRAY,1,MG1718,11/16/2019,APP WNL,RETURNED TO OWNER,11/16/2019,APP WNL,UNABLE TO SCAN,SWEEP,NOV.2019,FY2020
A0982562,DOG,P9991704,7,STRAY,1,SC1704,10/30/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/30/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,OCT.2019,FY2020
A0982688,DOG,P0776537,6,OWNER SURRENDER,1,DL,11/29/2019,APP WNL,ADOPTION,11/30/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A0983753,DOG,P9991776,4,STRAY,1,MRY1776,11/16/2019,APP WNL,RETURNED TO OWNER,11/16/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A0983987,DOG,P0693148,6,OWNER SURRENDER,1,DL,11/09/2019,APP WNL,ADOPTION,11/22/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A0984981,CAT,P0790002,11,OWNER SURRENDER,1,OT,10/08/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/26/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0985265,DOG,P9991549,4,STRAY,1,MG1718,11/27/2019,APP WNL,RETURNED TO OWNER,11/27/2019,APP WNL,UNABLE TO SCAN,SWEEP,NOV.2019,FY2020
A0985424,DOG,P9991549,4,STRAY,1,MG1718,10/23/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/23/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,OCT.2019,FY2020
A0985729,DOG,P9991702,8,STRAY,1,RM1702,10/22/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/28/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,OCT.2019,FY2020
A0985809,DOG,P9991200,5,STRAY,1,CM1200,10/05/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/05/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,FIELD,OCT.2019,FY2020
A0986856,DOG,P9991702,4,STRAY,1,RM1702,10/06/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/07/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,OCT.2019,FY2020
A0987245,DOG,P9991780,7,STRAY,1,AK1780,10/16/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/22/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,UNABLE TO SCAN,FIELD,OCT.2019,FY2020
A0987295,DOG,P0909244,8,OWNER SURRENDER,1,MW1723,11/26/2019,APP WNL,ADOPTION,12/02/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A0987849,DOG,P0797715,5,OWNER SURRENDER,1,CDM,11/21/2019,APP WNL,ADOPTION,11/27/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A0989343,DOG,P9991721,5,STRAY,1,RA 1549,12/05/2019,UNKNOWN,RETURNED TO OWNER,12/05/2019,UNKNOWN,SCAN NO CHIP,SWEEP,DEC.2019,FY2020
A0989344,DOG,P9991721,5,STRAY,1,RA 1549,12/05/2019,UNKNOWN,RETURNED TO OWNER,12/05/2019,UNKNOWN,SCAN NO CHIP,SWEEP,DEC.2019,FY2020
A0990068,CAT,P0783378,2,OWNER SURRENDER,1,DL,11/27/2019,APP WNL,ADOPTION,11/30/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A0990721,DOG,P9991549,4,STRAY,1,MG1718,11/27/2019,APP WNL,RETURNED TO OWNER,11/27/2019,APP WNL,UNABLE TO SCAN,SWEEP,NOV.2019,FY2020
A0990763,DOG,P0831497,7,OWNER SURRENDER,1,SK,11/15/2019,APP WNL,TRANSFER,11/30/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A0991647,DOG,P0903794,6,OWNER SURRENDER,1,CDM,10/11/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/12/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0991949,DOG,P9991184,3,STRAY,1,MG1718,10/12/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/12/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,UNABLE TO SCAN,SWEEP,OCT.2019,FY2020
A0992310,CAT,P0804970,6,OWNER SURRENDER,1,DL,10/16/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/26/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0994065,DOG,P9991579,5,STRAY,1,ASB1579,10/08/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/08/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN NO CHIP,SWEEP,OCT.2019,FY2020
A0994067,DOG,P9991579,5,STRAY,1,ASB1579,10/08/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/08/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN NO CHIP,SWEEP,OCT.2019,FY2020
A0994359,DOG,P0902754,2,OWNER SURRENDER,1,CDM,10/06/2019,APP WNL,ADOPTION,11/10/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0994897,DOG,P9991772,2,STRAY,1,RO1772,11/02/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,11/02/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,UNABLE TO SCAN,SWEEP,NOV.2019,FY2020
A0994901,DOG,P9991772,2,STRAY,1,RO1772,11/02/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,11/02/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,UNABLE TO SCAN,SWEEP,NOV.2019,FY2020
A0995130,DOG,P9991718,2,STRAY,1,JK 1721,12/12/2019,UNKNOWN,RETURNED TO OWNER,12/12/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A0995131,DOG,P9991718,2,STRAY,1,RA 1549,12/12/2019,UNKNOWN,RETURNED TO OWNER,12/12/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A0995283,CAT,P0788987,10,OWNER SURRENDER,1,DL,11/20/2019,DEAD,DEAD ON ARRIVAL,11/20/2019,DEAD,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A0996155,DOG,P0905875,3,OWNER SURRENDER,1,MW1723,10/29/2019,APP WNL,ADOPTION,11/05/2019,APP WNL,SCAN CHIP,FIELD,OCT.2019,FY2020
A0996439,DOG,P0877020,1,STRAY,1,DL,10/16/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/16/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0997629,DOG,P9991754,6,STRAY,1,AT1754,10/22/2019,APP WNL,TRANSFER,11/09/2019,APP WNL,SCAN CHIP,FIELD,OCT.2019,FY2020
A0998842,DOG,P9991549,5,STRAY,1,MG1718,11/20/2019,APP WNL,RETURNED TO OWNER,11/20/2019,APP WNL,UNABLE TO SCAN,SWEEP,NOV.2019,FY2020
A0999043,DOG,P9991776,1,STRAY,1,MRY1776,11/23/2019,APP WNL,RETURNED TO OWNER,11/23/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A0999119,CAT,P0820639,4,OWNER SURRENDER,1,DL,10/12/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,TRANSFER,10/15/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A0999320,DOG,P9991704,4,STRAY,1,SC1704,12/16/2019,APP WNL,RETURNED TO OWNER,12/16/2019,APP WNL,SCAN CHIP,SWEEP,DEC.2019,FY2020
A0999690,DOG,P9991718,6,STRAY,1,MG1718,12/06/2019,APP WNL,RETURNED TO OWNER,12/06/2019,APP WNL,SCAN NO CHIP,SWEEP,DEC.2019,FY2020
A1001228,DOG,P0762657,4,CONFISCATED,1,TM1736,11/19/2019,UNKNOWN,RETURNED TO OWNER,11/22/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A1001316,DOG,P0909275,6,STRAY,1,CBU,11/26/2019,APP WNL,RETURNED TO OWNER,11/26/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A1001319,DOG,P0909275,6,STRAY,1,CBU,11/26/2019,APP WNL,RETURNED TO OWNER,11/26/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,NOV.2019,FY2020
A1001384,DOG,P0795252,1,OWNER SURRENDER,1,CBU,10/19/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,EUTHANIZED,10/24/2019,UNHEALTHY UNTREATABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A1001962,DOG,P0542160,6,TRANSFER,1,BW,10/30/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,11/03/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A1002448,DOG,P9991780,2,STRAY,1,AK1780,10/28/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/30/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,FIELD,OCT.2019,FY2020
A1002744,DOG,P0812304,5,OWNER SURRENDER,1,MM,12/14/2019,APP WNL,ADOPTION,12/15/2019,APP WNL,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1002961,DOG,P9991770,7,STRAY,1,VD1770,10/23/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/28/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,FIELD,OCT.2019,FY2020
A1003147,DOG,P0492866,4,OWNER SURRENDER,1,CBU,12/02/2019,APP SICK,EUTHANIZED,12/02/2019,CRITICAL,SCAN CHIP,OVER THE COUNTER,DEC.2019,FY2020
A1004061,DOG,P9991748,2,STRAY,1,MM1748,11/14/2019,APP WNL,EUTHANIZED,11/20/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A1004389,DOG,P9991772,1,STRAY,1,RO1772,11/13/2019,APP WNL,RETURNED TO OWNER,11/13/2019,APP WNL,UNABLE TO SCAN,SWEEP,NOV.2019,FY2020
A1004406,CAT,P9991765,4,STRAY,1,RK1765,11/13/2019,APP WNL,EUTHANIZED,11/28/2019,APP WNL,SCAN CHIP,FIELD,NOV.2019,FY2020
A1004412,DOG,P0892037,6,TREATMENT,1,DH,10/19/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,TREATMENT,10/21/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A1004580,DOG,P9991704,6,STRAY,1,SC1704,10/16/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/16/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,OCT.2019,FY2020
A1004687,DOG,P0904895,11,OWNER SURRENDER,1,BW,10/21/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,ADOPTION,10/23/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,OVER THE COUNTER,OCT.2019,FY2020
A1004748,DOG,P9991579,4,STRAY,1,ASB1579,11/03/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,11/03/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN NO CHIP,SWEEP,NOV.2019,FY2020
A1005156,DOG,P9991772,8,STRAY,1,RO1772,10/26/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/26/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,OCT.2019,FY2020
A1005330,DOG,P9991718,4,STRAY,1,MG1718,10/03/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/03/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,UNABLE TO SCAN,SWEEP,OCT.2019,FY2020
A1005376,DOG,P9991721,7,STRAY,1,MG1718,11/08/2019,APP WNL,RETURNED TO OWNER,11/09/2019,APP WNL,SCAN CHIP,SWEEP,NOV.2019,FY2020
A1005502,DOG,P9991721,6,STRAY,1,MG1718,11/02/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,11/02/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,NOV.2019,FY2020
A1006206,DOG,P9991718,8,STRAY,1,MG1718,10/24/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,RETURNED TO OWNER,10/24/2019,TREATABLE REHABILITABLE NON-CONTAGIOUS,SCAN CHIP,SWEEP,OCT.2019,FY2020
